magnitude,depth_km,population_density,infrastructure_index,historical_quakes_50km,aftershock_risk_score,label
6.777468527824828,103.57352001214909,1865.28465594394,0.3395456365276106,21,0.9922699286723291,earthquake
2.978267385265169,236.06379546872583,3601.721686744303,0.5519195097711681,12,0.39298690475093867,earthquake
3.399357417325758,691.3655659817667,4750.535062358928,0.4886632010212276,39,0.08919541874744397,earthquake
2.0515358882570385,12.345088983387539,3361.7352791119793,0.5905312711687992,24,0.5811148144739334,earthquake
7.508470642514968,317.30304413554444,2758.4730411732985,0.864159083773666,35,0.9196400726262897,earthquake
6.653955996144225,590.0155805810191,2270.5591496848165,0.30271807242965076,19,0.7866956988617501,earthquake
6.936157650384346,227.40698264078262,4149.5626118362015,0.12489776281568077,44,0.8362183091872366,earthquake
7.465103217153775,336.37915342585217,4255.803152108046,0.13440290075446668,36,0.9282317961023304,earthquake
5.212410428768379,684.653976305798,1500.536488442452,0.22075192477617256,16,0.636543503385538,earthquake
5.981188371670257,332.93890869651705,4769.4302308344795,0.6134346863239623,48,0.9949227306534987,earthquake
2.978578986893602,92.51399719040283,2005.8210478715912,0.8273663290341323,43,0.03328156987965081,earthquake
2.801710514751814,37.15332267480735,4010.3864424980625,0.8981253453525684,29,0.8348396761435622,earthquake
6.6788207325333016,661.846184135524,4835.758396507055,0.6716018817774742,0,0.8570106695222617,earthquake
5.297673443001928,186.80077987927092,3533.1075992352753,0.46282892720580415,29,0.916700390761965,earthquake
5.956652745368322,353.34067068862106,849.676095933409,0.2390632373405327,34,0.47816945763584906,earthquake
7.354992001912179,64.40053449688806,2951.377928110958,0.46127650549913113,18,0.7877559236206,earthquake
6.443028240004136,297.13492926487294,637.9467593231132,0.3991736205170052,7,0.1950803991211798,earthquake
5.875055804605971,651.1437579558367,3956.2530973511853,0.883023292771424,28,0.6031302251782144,earthquake
5.914450125217895,352.18668254802594,1442.5101106757206,0.5380474396695465,40,0.3586451523634614,earthquake
4.127650686438285,679.8234711098272,3491.313374147092,0.3035763099590759,15,0.5961736506619755,earthquake
2.2157248419755757,181.92611042894237,4554.943886944485,0.35992096013420194,22,0.6755605071583003,earthquake
5.057021724626536,353.6771225530521,945.9987608173533,0.22282314808842013,0,0.34706866674617887,earthquake
3.5020927097367043,601.8120234747183,1994.6463010757755,0.926726904162218,35,0.21623829930287197,earthquake
4.859700506072453,314.3283958330669,3253.238000964153,0.1453112616128217,43,0.32168790885933474,earthquake
7.973821512877163,196.36167412556253,2127.310034407031,0.11156162370030481,38,0.6639572451074426,earthquake
3.6375764010573852,598.9772790290992,915.3537610423404,0.26469004017418185,21,0.6768742336728105,earthquake
2.408119191823462,273.53273874195366,193.90449013554516,0.8297866161195632,2,0.7413169360240989,earthquake
3.9696872441539757,371.9755804511036,2062.6608113247166,0.5711201079679732,24,0.126536608572706,earthquake
4.055156304366785,683.5924194241868,3263.5846815805057,0.6632589586392877,47,0.8185173902544616,earthquake
6.633415603088265,131.35182303434885,2891.221830354819,0.42195850787416134,4,0.6881478015409555,earthquake
5.899225066388949,211.6790450674098,823.39413681518,0.16181018699425304,10,0.030505076690639177,earthquake
7.487287463744894,22.71765044881812,2280.9325471435636,0.8705423462429513,41,0.3355978494350508,earthquake
6.650194782291713,274.8945592271269,1878.8816785972015,0.27270484491286673,28,0.4667112559064771,earthquake
4.844708030080493,140.92821797881683,1407.3018913523294,0.12975328049060322,8,0.3606174903868148,earthquake
7.698142692662243,476.3444198501161,3659.8926571089264,0.6154337223398744,1,0.11741688820841312,earthquake
3.168810439353927,127.74369967733081,1582.7775486345624,0.17496029834614096,20,0.20734628450500703,earthquake
2.1589845119370232,472.69411393170293,2723.7026640484946,0.18618566667385078,29,0.02456139491013254,earthquake
2.6303350254294924,185.16932430433306,4619.956499584602,0.8203393283342726,42,0.09307716135256283,earthquake
7.056515454175152,249.29726605071866,2719.416112155233,0.542448630386196,44,0.26630011772454476,earthquake
5.233140611759712,244.85359578043185,3104.263405294776,0.3173576070224287,22,0.8199702656357306,earthquake
3.1289024532352125,502.009473364363,412.56763152937947,0.4137637810235669,21,0.5266375099372003,earthquake
5.507313425723545,327.0899749337018,931.7640115215947,0.7563168809588544,46,0.424497890691106,earthquake
3.066184718992179,253.54793029802548,549.7084365256617,0.15971873028094166,38,0.662162943958549,earthquake
6.874242625544152,596.9832806085755,3835.8240943614087,0.20483255433988892,10,0.5415105603250052,earthquake
5.123093929018215,400.7934873232007,4187.8093505383695,0.6546358314915127,34,0.13151392675562623,earthquake
4.667148582675377,150.46774407332046,972.9537013131594,0.6462745610203966,35,0.22262336382418957,earthquake
4.110584624035136,630.1638034224342,1135.3951670693007,0.9752159660818346,11,0.22252236099060763,earthquake
6.411978151832219,240.5125569275148,1649.8760829892753,0.43709453312990465,48,0.5999525126123422,earthquake
4.532688273873733,28.246584898586953,2975.8342039214854,0.1585698644597643,14,0.46162436618934644,earthquake
2.613549435212707,346.7255565581426,3127.8911593100966,0.5837836913646651,27,0.3875850625608537,earthquake
2.826041314843607,87.63270005417358,3449.4320947802153,0.6745121305856113,24,0.556639172881788,earthquake
8.733283651846602,167.68804415730403,4530.70414325664,0.2256425072076242,34,0.9701157857825572,earthquake
8.36006483495325,523.2305000085004,1510.4486954578638,0.5975757761816771,45,0.3141934560558768,earthquake
6.897949936675247,92.39551755004669,3310.8569965735396,0.27799040949243814,19,0.5201954336335173,earthquake
3.861089730216637,565.0540128234709,2820.6280865995764,0.8602570520929615,19,0.48037001564411563,earthquake
8.784234641434068,655.8981944035366,1563.8943400422072,0.8516453462054467,37,0.7166430317458448,earthquake
7.451256327760563,424.96593818515333,4541.705173638683,0.4866661863985976,47,0.7302902679829161,earthquake
7.0182313241129695,497.54107522395765,522.6428891981266,0.9700688714615235,45,0.7290707214130405,earthquake
5.145530515006521,499.79704032528474,3574.4050828186546,0.9817964870047674,37,0.2015195799387448,earthquake
3.905690932916113,694.972762132041,3652.9748794618795,0.21632598005285755,35,0.44909313636118775,earthquake
2.674736735074495,239.73524527893437,4580.86631206531,0.4309424243492209,38,0.8111746910291375,earthquake
8.318216775806892,114.83672931864903,2616.9739321392003,0.6402893230419802,46,0.38153017054064375,earthquake
5.190434028835277,363.8978972051107,1642.0305741852671,0.17635402862329996,0,0.9842551172899289,earthquake
3.416543553566612,373.741617072364,4147.316315807101,0.44438995343272336,29,0.36478674179219917,earthquake
4.141696369054568,125.36082931900499,3865.5108950703434,0.3350548756149317,1,0.4976668273419682,earthquake
6.054536982593271,429.5634838769035,2526.562291376378,0.9568451988700337,28,0.47452559480254686,earthquake
3.237409480574622,10.873188700299956,3850.894009387365,0.4704272405483234,19,0.4336638024692425,earthquake
7.996299988646628,649.4402133155008,1375.9842302824409,0.7864037726927612,15,0.8456313683196216,earthquake
7.309636708846471,185.9374201970619,2968.056335497166,0.44803482716095644,44,0.15527523754801353,earthquake
7.036240691656557,28.652585664744073,4332.658101199983,0.21863086337695192,35,0.567664706413983,earthquake
5.024651278425726,76.66635959092507,1624.023297851737,0.8768363771447627,28,0.6186015773554236,earthquake
6.391161884917103,168.93401484746957,2443.5724130321787,0.10037522521279348,44,0.8512213080693708,earthquake
6.088685782389149,192.4604118556256,4757.672028155803,0.15034678657700504,4,0.6092001599261084,earthquake
6.54892621088374,23.93418964891234,4001.1486177600964,0.42794596530733897,32,0.9600203477877807,earthquake
2.5911102479792234,196.2690137234167,4440.843150636236,0.7182084299668628,7,0.8721677122609289,earthquake
4.910651815194267,135.866273808944,1956.9729514077094,0.40753386576169814,11,0.3487399483527315,earthquake
2.2912992170332473,265.6560282767285,4982.701035191066,0.15968153585887748,9,0.8599064452908345,earthquake
5.457935734711633,270.23224841182247,805.1997431848743,0.386056030360734,27,0.9584778140934557,earthquake
4.309028486329497,237.96641068141247,2617.9143869207296,0.3204827730911461,31,0.2571971809245863,earthquake
3.0116693220623283,230.2187945879621,2422.4032423664344,0.10487781983637817,37,0.6102088066644085,earthquake
2.7238207740578613,63.72216314113461,4002.239344460666,0.5813217218623616,22,0.28180391234213553,earthquake
6.113512005243984,18.618258041187357,4547.657973949309,0.20498132326976748,46,0.6495672790822176,earthquake
3.1941507797582025,142.27789580937014,3669.1399156948955,0.3587466599169995,18,0.0936428045470219,earthquake
8.47584082863758,529.8979497642141,3152.740368844999,0.6770708472001731,7,0.7341880218690575,earthquake
6.0674279779027644,693.5760261202344,2165.7744947000933,0.7526041199406794,1,0.41981982859534284,earthquake
4.42808863174386,650.039796365073,2576.1132895248843,0.3371100641704203,6,0.5873071786764368,earthquake
6.136408440369918,353.4493295209003,2571.036550462868,0.39627430395871066,22,0.02586240252349814,earthquake
2.1596270972078826,372.744875188776,150.82394473766942,0.3222183143147187,20,0.6954414552103283,earthquake
8.709914492690118,220.89251675605394,2540.0767338970045,0.9611997402845728,42,0.4959913541352434,earthquake
5.376124058600301,541.9836676077217,4287.055460861918,0.27146775428866254,6,0.625251007687842,earthquake
7.479146590752004,535.5649248649214,3560.9063551541285,0.26486254327030867,13,0.31566797237617406,earthquake
2.57910999945707,591.1463779501288,3988.757679518774,0.5005317662483788,49,0.1458201734214144,earthquake
5.406608315867123,626.9576994606222,1982.9006993541789,0.27037572328051224,1,0.435428941996142,earthquake
5.4349489604816466,304.61012450948175,2668.417522719142,0.24103761065704735,21,0.9439791212863633,earthquake
8.56478518482488,537.0460221069311,215.74366653564735,0.18629158393097695,9,0.22779402665380533,earthquake
6.002096366632528,564.6727114283192,1945.8398137382508,0.6761541232974245,26,0.6758390120352517,earthquake
5.314425807398677,216.61327612592737,2398.359422218588,0.6508740294117065,48,0.04984354403454139,earthquake
3.868829641643255,650.5403285602988,1313.2840530154542,0.6851466026901697,11,0.7180997852669284,earthquake
4.320982981397865,66.94471034511916,204.64284600371658,0.7959700072084566,18,0.23843718680149306,earthquake
5.644706817300765,695.9941562351347,3467.5201384558127,0.3937222115133182,22,0.45151706022933247,earthquake
5.072380222135327,539.2934119930497,2203.684366701774,0.9265813602507293,39,0.36775310059477406,earthquake
2.151284559162313,66.19636282170474,2107.6070559055593,0.7598841499618804,49,0.11284034331735548,earthquake
7.784043469360505,459.7045240253954,1287.434432441119,0.8242377297230682,4,0.3455819525117757,earthquake
8.273125402878367,24.89140823885385,2712.2604750401847,0.7488659474440401,24,0.3501249582931856,earthquake
2.981743622990275,539.3606776614838,2218.2325672901206,0.42261008088930563,37,0.5221056390297516,earthquake
5.878253004773345,559.6568222396796,2396.223141494,0.35472923925637145,0,0.9723515329399873,earthquake
2.7600301879481046,422.0847669109219,2925.313174760091,0.48026536262111275,40,0.47001752251063034,earthquake
6.705680651278682,599.9454139496828,81.30700383669003,0.1873273244800226,12,0.9144261556326339,earthquake
3.9686364868730584,69.42041287018694,4543.094722515191,0.5061524514093524,25,0.4615576585625554,earthquake
6.615958442843312,193.87076558652845,401.88261487815225,0.13882688478571586,48,0.10754330087493946,earthquake
7.088962300008179,290.5100875932767,2282.077499214173,0.10355136402447505,31,0.23015289527594018,earthquake
7.380532443423599,30.678109026840698,1076.495732434938,0.9383490455272234,49,0.40751767605760025,earthquake
2.754186621691276,314.30304521224514,2642.722728380883,0.7204031745291036,30,0.32536877297018474,earthquake
8.412082915963255,186.3842058226836,1437.1390385458324,0.605662252359372,10,0.8658292875324917,earthquake
3.6114979362641657,275.5217734591253,4307.032165409889,0.406991835480752,34,0.6786456021965513,earthquake
2.2618878932332587,298.14673976262225,2011.9811781139801,0.6134842132165668,30,0.5783084519186734,earthquake
5.8839672857403835,615.7088017078919,3211.840001053765,0.9024181987044986,15,0.49122955123669054,earthquake
4.596455987037071,189.9683383988197,1281.954654332001,0.6871421205494782,3,0.39727061828906685,earthquake
7.808528201926892,625.7264469726741,146.06044494538665,0.6422337981581537,32,0.6121924398320113,earthquake
7.657760304450113,298.75370440418163,2050.5649512857167,0.5141840526745103,28,0.124607165444381,earthquake
4.2199722497590075,230.13759676509622,2705.6081233135365,0.4111273275857722,38,0.16253318821690566,earthquake
8.670295765488214,352.2559224852671,2324.7583987456637,0.7286924025295406,6,0.30311635339669996,earthquake
4.0364248669808305,293.0025571676249,4811.971100903357,0.9828828469142328,26,0.1711846164610744,earthquake
5.6053999046220016,180.90324682554711,3548.8539105378404,0.4822819241685311,40,0.6770987190248167,earthquake
3.791755633973219,352.37284803245075,4978.565513095707,0.45298468361278077,44,0.024768321406245297,earthquake
8.552304990342744,107.10941142210305,1510.5474470541612,0.4853021251285382,46,0.1601774916667501,earthquake
3.152254723074127,246.9990301730533,3955.8137340553753,0.4829895712447494,10,0.9026081094988033,earthquake
2.3143743357463027,396.4873633424893,2800.0144143557386,0.9915622960316456,8,0.9975431482220869,earthquake
5.045679420021266,289.97236282851117,3078.213754520072,0.7361004317584066,28,0.48759047782809306,earthquake
8.94662894839086,576.9147403745068,4929.973342189523,0.42326600428953254,23,0.4953700730217583,earthquake
8.241740863784397,180.4485113130812,3287.236638768029,0.43435213644405035,11,0.7733987622374382,earthquake
7.240256136198645,678.870333602876,4499.143617067743,0.48771723226965014,5,0.036189577620575064,earthquake
8.235547436149673,549.5206925750946,3642.463661860273,0.13304096882240474,7,0.4270214819009781,earthquake
8.254126477885041,677.3475251722331,680.5613025375128,0.575034761819125,16,0.09982788181495983,earthquake
5.632008522705144,586.8574518263825,3512.147366095447,0.8302428563704882,36,0.40092638265648595,earthquake
4.2115033628155505,100.33064417029823,2447.3621639931357,0.6945110138867595,3,0.9838218411288748,earthquake
7.404087024776916,368.9956033538746,4598.050065262595,0.27857876208538745,5,0.7536332808033611,earthquake
6.631628842174328,119.81498631585421,4043.830513592753,0.7552308172405329,13,0.985045875685218,earthquake
4.61560410211597,572.9409194864529,565.4667036557648,0.7475127456988273,43,0.7460486256706017,earthquake
2.661266676430607,409.3293422791238,712.8824360851144,0.33628529408409735,49,0.6081100718065884,earthquake
7.227527279443182,185.15107073547713,394.5744589030976,0.6605871911712415,22,0.7542208329272434,earthquake
3.8372236114600526,650.7896814330128,2491.5621299858562,0.6498541298097426,2,0.6590916729709847,earthquake
8.557692053736455,81.51505126666822,449.8202080763975,0.8558088614705633,0,0.4640660299019084,earthquake
3.6867940250397933,395.1398200264485,3632.2077660447358,0.22246508065009712,42,0.29254633400521,earthquake
2.8593055268804024,505.0073477120411,2784.174978179642,0.27535465406037046,22,0.5201780593343549,earthquake
7.817788704874343,42.135127595369816,4187.630836888055,0.5373725533910247,3,0.2584934739014305,earthquake
3.0729902163714584,418.90136721113635,1434.9891539230155,0.13973063400307634,41,0.4866763464421453,earthquake
3.254878157104174,571.3149496087028,2619.7468815976467,0.4740347778415359,26,0.14613540592108598,earthquake
6.195679540645904,48.20159277821931,631.5244452571945,0.809397137799751,17,0.5653950989700408,earthquake
8.121934285862253,359.0578368035323,4428.819513118889,0.2338429545855984,22,0.24528369081210477,earthquake
3.3750426600020127,181.73146752596926,916.2745633346996,0.5139538632428724,11,0.29360810394156966,earthquake
4.172265710300664,464.3841916243077,556.6931441845047,0.9907923100442001,46,0.4990281417823884,earthquake
7.441833867688243,83.9554795881126,1065.0004626897573,0.5553280120823779,39,0.16252625302158075,earthquake
8.802784982426772,655.9989500386844,4040.845869178758,0.5484914417098815,9,0.9623798836359191,earthquake
5.505188303416396,626.4152786185975,573.7819120391798,0.6029142253517513,36,0.44694431539287616,earthquake
3.0072825178587554,130.99611949312072,3091.4160994489216,0.2674039332994671,8,0.35227922962675107,earthquake
2.097554013957411,226.96285317120814,3743.597438044872,0.23244749441734985,22,0.02919660509258093,earthquake
3.607592209991987,411.7568472824771,3767.851744390212,0.7096191662035977,37,0.8432543631122329,earthquake
2.9227555245056474,502.92557330734104,990.8013887102492,0.45619012891519317,1,0.6258339153063843,earthquake
6.743610715290003,310.4165545970205,355.03879196917944,0.36091596539392823,36,0.41640515484129725,earthquake
2.8528275323997176,110.24763405072157,2271.591599672477,0.12825245792790782,11,0.24553279933847572,earthquake
5.544309521344431,73.80189416820724,1052.3024589605031,0.8614454474606342,34,0.7451374186753852,earthquake
6.8598370495002055,699.8359705031264,3511.390504618993,0.12909597926034946,24,0.9454745757416672,earthquake
6.067816264546316,319.2911328889976,1815.629358294334,0.7749848116749875,1,0.3808097056520202,earthquake
3.398429561620403,610.8996926548002,2274.302008114004,0.4437897030987229,38,0.13487606837923127,earthquake
7.628871683275839,338.180827235751,611.7504188534734,0.6388190294541851,12,0.10919474727273737,earthquake
7.007849907310612,645.7279893436563,2859.373918413549,0.3229102006211461,47,0.0063619723338859124,earthquake
7.172888027408792,62.34380855731387,968.3447386779412,0.23985969960886583,41,0.7439554407717219,earthquake
2.9174042609011925,80.69941474285112,3410.9790215289386,0.5800492007514527,9,0.9813953859016705,earthquake
2.866276625552412,650.8128992192328,402.28567161207377,0.7260559254587292,30,0.9928177527535682,earthquake
8.492937857045554,663.2976384863047,4880.678231792551,0.27594396545063193,18,0.7841972543429255,earthquake
4.783047356774585,220.98749577828897,3438.408543999768,0.4927230526893078,30,0.16218377829604358,earthquake
4.106640842466579,249.2602560087164,949.5613606690346,0.5001894732622562,27,0.9777094559131215,earthquake
5.420088317460733,317.2627141494958,119.76849503618617,0.2943812341715165,14,0.3278134430019509,earthquake
6.640049489345077,291.89701436703626,1705.5913164158328,0.608544501626918,32,0.33361960949254366,earthquake
8.68936279932879,133.84160595575807,806.4256570584266,0.23134211810353061,13,0.6873369528924389,earthquake
4.005123588174385,628.9643933736228,1131.1360989417526,0.558774255986722,45,0.049049187074451384,earthquake
8.473659005184189,178.06201289324497,4370.113779267553,0.20208836022939955,47,0.8257697299075593,earthquake
2.174016439703794,493.98541422487847,3035.863067251705,0.5369881679696237,8,0.997297276487744,earthquake
5.886386296287773,47.94181873674604,923.4653824930524,0.38043914938800116,36,0.7750697780899174,earthquake
6.437825781767596,28.087180738372197,2805.4640334028713,0.5070216628733815,46,0.7816764912073332,earthquake
2.741281826255273,457.95760033126754,1316.1142344537166,0.49037442349885674,6,0.390313670566551,earthquake
2.9823771794473886,237.97208444370898,4882.194278572541,0.9171398105367335,36,0.06592138901565692,earthquake
4.933800235214127,459.1661155112809,212.14828980529154,0.5409420399608165,46,0.7926674342344233,earthquake
8.763623385002273,66.72082031601242,3674.9761897306844,0.836649013489187,11,0.5971580869048005,earthquake
6.17229787264061,664.9461145611884,3876.335279647565,0.3030871536205437,29,0.9093386891220844,earthquake
8.53116255120148,524.2116123582737,382.45568159061634,0.41687451517083296,39,0.11596290016683253,earthquake
7.630526409290795,613.5107958850336,900.7533529451903,0.16758044256987184,16,0.3051230630941083,earthquake
5.271671210887041,96.39291727711313,1952.3179625645898,0.47867301533934425,11,0.36065615372338644,earthquake
7.493344144765312,224.7925172561157,4347.366391318886,0.7018298983674379,19,0.6832797085446914,earthquake
2.124857487838914,258.4725707802345,2708.1496951715717,0.8543503306984566,16,0.787745163103155,earthquake
2.7640079773601447,376.4836811804462,3293.768907536088,0.6093234206192397,36,0.9610204085844203,earthquake
7.806000304179154,208.51107136968258,3925.9135355113713,0.6760654026337707,18,0.29540715832415443,earthquake
7.577719618276133,43.38088879039418,4149.207802270724,0.25954036985525336,18,0.4936364085642473,earthquake
3.628485193765036,258.845988135492,2407.6084882642213,0.13348543441009544,47,0.02896093008129841,earthquake
5.715387134193374,178.9299709244702,2568.5260369287325,0.8125193306595844,28,0.2529878781088879,earthquake
6.242110744900076,270.75898273278716,3604.128992584508,0.2503343866971578,46,0.37400350811964034,earthquake
8.074172676432077,138.67472029139833,1353.5446757413506,0.18205258197947718,35,0.5938062065254482,earthquake
6.22175010137108,184.0655658207501,4279.724195009346,0.9438060888159358,44,0.47084549359917405,earthquake
4.888000984915762,439.2396859621559,152.89478115541579,0.9671692276532589,9,0.36447505977699735,earthquake
4.619288303850279,272.31953037006747,1019.0694309381371,0.6546315624422452,46,0.6240779665293416,earthquake
4.981174604614569,242.42299182547495,4010.9897180306907,0.44077354541856406,47,0.8286156771170003,earthquake
6.5635171790598195,374.2000372729387,1734.2781488687276,0.8499155868676468,2,0.24168113298478922,earthquake
8.072434422266273,540.5305180499041,791.6725218269145,0.2842479634018712,17,0.3428758792604123,earthquake
5.1772781745340986,265.8287014872221,974.4360407714464,0.4864530946867137,20,0.7049236496870199,earthquake
3.7348769406595066,411.6761252965326,2677.244189583544,0.4213155691005416,20,0.7779405987585303,earthquake
3.656636540983068,676.3756351323552,4238.59857025769,0.9214299916675135,38,0.8253968717346473,earthquake
7.222099961704124,365.8640997685174,399.7210430669974,0.9277996738260462,34,0.20933121889702866,earthquake
7.715981343967373,636.9485059857635,200.88050016701453,0.6857973336912997,10,0.5392669612444156,earthquake
2.736946558978875,555.7771643552425,2352.5822723923734,0.19966612624542268,30,0.9000110985252844,earthquake
2.465911998686247,42.04435847345464,4783.127704515492,0.5339735106924722,48,0.39195045509149173,earthquake
6.161035646295162,300.94011115701056,1431.0985268999257,0.3207955296016511,22,0.4298830902215557,earthquake
3.023212709348888,489.1245671001431,4797.894168381889,0.8964240968660337,46,0.9848229439006858,earthquake
7.772649333194389,690.7116268012917,4444.021824120507,0.2245625191145817,32,0.11305264603250542,earthquake
4.172342717468521,321.4050275218973,1451.51862811818,0.14887924827463664,46,0.705601989461636,earthquake
3.0071035307979983,65.85703243459086,4093.8929180679265,0.7339861301950704,45,0.8501841270408919,earthquake
8.44679330741215,393.8444131242946,3445.043147715653,0.5079574674713376,0,0.1507935166340174,earthquake
3.158722059146947,89.46809069464824,2583.520825078548,0.854528398842776,40,0.7144532360072374,earthquake
3.9930405763655488,526.312172635296,2143.43490806223,0.1671666680523806,9,0.46973822201044224,earthquake
3.0752937663444104,355.86622122578274,4086.7386418310107,0.8209685193470583,41,0.8528908846746432,earthquake
2.8084304456574847,506.67852649572325,3975.743191840355,0.1336012775597425,40,0.9074523168359061,earthquake
2.1480361143550804,608.6839169880881,3796.834862915668,0.12526301072256127,12,0.8724849031545734,earthquake
2.387767864149821,440.6346639967812,4991.366958515715,0.5151841765579267,3,0.06438513757901276,earthquake
3.2224902965509687,429.0950911479739,2418.63668165985,0.2991621607125866,20,0.7568552768149742,earthquake
2.3736735283902277,528.4446365123023,4044.2687402085835,0.6343468363058775,15,0.9215275749858294,earthquake
6.138006712776798,589.8760460154145,4319.267916568218,0.1232352947903234,27,0.621348440670931,earthquake
6.765001687596545,608.4685966076249,1097.4327781957354,0.13185058812668068,4,0.6008760604784902,earthquake
4.755413197824198,26.46470678233543,258.22888816265186,0.7544336465547464,2,0.045005387398110996,earthquake
4.225937678664346,389.77701746165474,2053.5045908334696,0.2891486462430805,21,0.8560330222059385,earthquake
5.531683659155611,152.17224754848846,4290.846587962041,0.6907754112946602,38,0.04640356082916153,earthquake
8.12503459564226,602.3817776564666,1481.0612419128256,0.7749299453506827,15,0.31350960638467396,earthquake
7.957921387755442,454.22998195714945,3515.0502626337493,0.1533980491524707,16,0.9258630652872155,earthquake
2.3043254340895434,294.73551284367426,86.37328836810028,0.7927785590178152,8,0.9497451427295122,earthquake
